Environmental criteria (T/F),Publication Year,Close Year,Municipality,District,Submission deadline (range),Diference between close and signing dates,Execution deadline (days),Base Bid Price Class,I. price Class,Award criteria class,Classification of the multifactor criteria (%),Published in the EU journal,Number of bidders,Signing Year,Signing Month,Signing Day,Closing Date Year,Closing Date Month,Closing Date Day,E. price Class,Difference between the effective and initial price class,engineering work,refurbishment work,surfaced work,Justification for deadline change
0,2015,2017,Ribeira Grande,Região Autónoma dos Açores,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.0,2016,8,9,2017,10,20,Medium Price,High Difference,0,0,0,Not Specified
0,2015,2017,Amarante,Porto,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,0,0.0,False,0.0,2016,11,9,2017,6,28,Low Price,High Difference,0,0,0,specify
0,2016,2017,Guimarães,Braga,Medium,Few Days,Medium Deadline,Medium Price,Low Price,1,0.7000000000000001,False,0.0,2016,11,24,2017,7,18,Low Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Amadora,Lisboa,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.1,2016,11,16,2017,8,9,Low Price,Medium Difference,0,1,0,change
0,2016,2017,Alijó,Vila Real,Short,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,10,17,2017,8,30,Low Price,Medium Difference,0,0,0,delay
0,2016,2017,Porto,Porto,Medium,Few Days,Short Deadline,Medium Price,Low Price,1,0.7000000000000001,False,0.2,2016,11,18,2017,4,19,Low Price,Low Difference,0,0,0,Not Specified
0,2016,2017,Porto,Porto,Medium,Few Days,Medium Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.07500000000000001,2016,11,10,2017,7,21,Medium Price,High Difference,0,1,0,time
0,2016,2017,Guimarães,Braga,Medium,Few Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.2,2016,11,21,2017,5,15,Medium Price,High Difference,0,0,0,suspension
0,2016,2017,Leiria,Leiria,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.2,2016,11,23,2017,7,24,Low Price,Medium Difference,0,0,0,change
0,2016,2017,Porto,Porto,Medium,Few Days,Short Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.2,2016,11,18,2017,10,27,Medium Price,High Difference,0,0,0,Not Specified
0,2016,2017,Arouca,Aveiro,Very Long,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.15000000000000002,2016,11,21,2017,11,21,Medium Price,High Difference,0,0,0,extension
0,2016,2017,Cartaxo,Santarém,Medium,Few Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.2,2016,11,21,2017,5,2,Medium Price,High Difference,0,0,0,change
0,2016,2017,Arronches,Portalegre,Very Long,Few Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.0,2016,11,2,2017,10,18,Medium Price,High Difference,0,0,0,extension
0,2016,2017,São Brás de Alportel,Faro,Very Long,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.6,False,0.225,2016,11,8,2017,5,24,Medium Price,Medium Difference,0,0,0,specify
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2016,11,16,2017,7,14,Medium Price,Medium Difference,0,0,1,delay
0,2016,2017,Mértola,Beja,Very Long,Few Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.275,2016,11,7,2017,10,23,Medium Price,Medium Difference,0,0,0,change
0,2016,2017,Oleiros,Castelo Branco,Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2016,10,27,2017,6,27,Medium Price,Low Difference,0,0,0,delay
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2016,11,14,2017,8,4,Low Price,Medium Difference,0,0,1,delay
0,2016,2017,Porto,Porto,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.25,2016,11,8,2017,5,9,Medium Price,High Difference,0,1,0,time
0,2016,2017,Sardoal,Santarém,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.225,2016,11,10,2017,8,7,Low Price,Medium Difference,0,0,0,specify
0,2016,2017,Porto,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.1,2016,11,2,2017,5,8,Low Price,Low Difference,0,0,0,time
0,2016,2017,Murtosa,Aveiro,Medium,Few Days,Short Deadline,High Price,Medium Price,1,0.55,False,0.225,2016,11,2,2017,9,7,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Chaves,Vila Real,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,11,4,2017,10,24,Low Price,High Difference,0,0,0,specify
0,2016,2017,Guimarães,Braga,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.6,False,0.0,2016,11,2,2017,4,26,Medium Price,High Difference,0,0,1,specify
0,2016,2017,Arouca,Aveiro,Very Long,Few Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2016,10,31,2017,8,21,Low Price,High Difference,0,0,0,delay
0,2016,2017,Porto,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.125,2016,10,20,2017,3,7,Low Price,High Difference,0,1,0,time
0,2016,2017,Oliveira do Hospital,Coimbra,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.2,2016,10,26,2017,12,18,Medium Price,High Difference,0,0,0,change
0,2016,2017,Porto,Porto,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.1,2016,10,25,2017,4,19,Medium Price,Low Difference,0,0,0,carry delivery
0,2015,2017,Oliveira do Bairro,Aveiro,Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.55,False,0.0,2016,10,21,2017,11,10,Medium Price,High Difference,0,0,0,Not Specified
0,2016,2017,Póvoa de Varzim,Porto,Very Short,Medium Days,Short Deadline,Medium Price,Medium Price,1,0.5,False,0.1,2016,10,25,2017,12,14,Medium Price,High Difference,0,0,0,suspension
0,2016,2017,Leiria,Leiria,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.17500000000000002,2016,10,24,2017,2,6,Low Price,Medium Difference,0,0,1,specify
0,2016,2017,Porto,Porto,Medium,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.325,2016,10,14,2017,10,24,Medium Price,High Difference,0,1,0,Not Specified
0,2016,2017,Almeirim,Santarém,Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,10,13,2017,11,18,Low Price,High Difference,0,0,0,delay
0,2016,2017,Chaves,Vila Real,Very Long,Medium Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,10,19,2017,12,7,Medium Price,Low Difference,0,0,0,Not Specified
0,2016,2017,Porto,Porto,Medium,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.30000000000000004,2016,10,12,2017,10,24,Medium Price,High Difference,0,1,0,Not Specified
0,2016,2017,Viana do Castelo,Viana do Castelo,Long,Few Days,Medium Deadline,Low Price,Low Price,1,0.4,False,0.225,2016,10,10,2017,6,26,Low Price,Medium Difference,0,0,1,weather condition
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2016,9,26,2017,3,31,Low Price,Medium Difference,0,0,1,change
0,2016,2017,Vale de Cambra,Aveiro,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.15000000000000002,2016,8,16,2017,11,29,Medium Price,Low Difference,0,1,0,Not Specified
0,2016,2017,Viana do Castelo,Viana do Castelo,Long,Medium Days,Medium Deadline,High Price,Medium Price,1,0.4,False,0.2,2016,10,7,2017,11,29,Medium Price,Medium Difference,0,0,1,weather condition
0,2015,2017,Praia da Vitória,Região Autónoma dos Açores,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,1,0.4,False,0.0,2016,10,6,2017,5,25,Low Price,High Difference,0,0,0,Not Specified
0,2016,2017,Leiria,Leiria,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.2,2016,10,4,2017,1,13,Low Price,Medium Difference,0,0,1,change
0,2016,2017,Vila Nova de Gaia,Porto,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.45,False,0.125,2016,9,2,2017,8,30,Low Price,Medium Difference,0,0,0,weather condition
0,2016,2017,Almada,Setúbal,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.225,2016,8,30,2017,4,3,Low Price,Medium Difference,0,0,0,delay
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.2,2016,9,27,2017,8,4,Low Price,Medium Difference,0,0,1,delay
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2016,9,28,2017,3,31,Low Price,Medium Difference,0,0,1,change
0,2016,2017,Miranda do Douro,Bragança,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.05,2016,9,21,2017,11,15,Medium Price,Medium Difference,0,0,1,carry delivery
0,2016,2017,Miranda do Douro,Bragança,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2016,9,21,2017,10,25,Medium Price,Medium Difference,0,0,1,carry delivery
0,2016,2017,Miranda do Douro,Bragança,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.05,2016,9,21,2017,9,13,Medium Price,Medium Difference,0,0,1,weather condition
0,2016,2017,Sabrosa,Vila Real,Very Short,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2016,9,22,2017,2,3,Medium Price,Medium Difference,0,0,0,time
0,2016,2017,Miranda do Douro,Bragança,Very Long,Medium Days,Long Deadline,Low Price,Low Price,0,0.0,False,0.17500000000000002,2016,9,6,2017,9,25,Low Price,Medium Difference,0,0,1,weather condition
0,2016,2017,Vila do Conde,Porto,Very Short,Few Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.05,2016,9,5,2017,1,12,Medium Price,Low Difference,0,0,0,Not Specified
0,2016,2017,Albufeira,Faro,Medium,Medium Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2016,9,19,2017,11,23,Low Price,Medium Difference,0,0,1,delay
0,2016,2017,Leiria,Leiria,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.35000000000000003,2016,8,4,2017,10,31,Medium Price,Medium Difference,0,0,1,suspension
0,2016,2017,Loures,Lisboa,Long,Medium Days,Short Deadline,Medium Price,Medium Price,1,0.4,False,0.0,2016,6,21,2017,7,14,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Murtosa,Aveiro,Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.225,2016,9,13,2017,1,12,Low Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Aljezur,Faro,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.225,2016,9,5,2017,7,14,Low Price,Low Difference,0,0,0,extension
0,2016,2017,Lisboa,Lisboa,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.675,2016,8,30,2017,4,13,Medium Price,Medium Difference,1,0,0,delay
0,2015,2017,Porto,Porto,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.47500000000000003,2016,4,1,2017,6,7,Medium Price,Low Difference,0,0,0,Not Specified
0,2015,2017,Viana do Castelo,Viana do Castelo,Very Long,Medium Days,Long Deadline,High Price,High Price,1,0.5,True,0.0,2016,8,12,2017,11,9,High Price,High Difference,0,0,0,change
0,2016,2017,Marco de Canaveses,Porto,Very Long,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.0,2016,8,11,2017,12,14,Medium Price,High Difference,0,0,0,Not Specified
0,2016,2017,Bragança,Bragança,Medium,Few Days,Medium Deadline,Medium Price,Low Price,1,0.7000000000000001,False,0.2,2016,8,31,2017,4,6,Low Price,High Difference,0,0,1,suspension
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2016,8,30,2017,6,13,Low Price,Medium Difference,0,0,0,time
0,2016,2017,Batalha,Leiria,Long,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2016,7,25,2017,5,25,Medium Price,High Difference,0,0,0,extension
0,2016,2017,Murtosa,Aveiro,Medium,Medium Days,Medium Deadline,High Price,Medium Price,1,0.55,False,0.0,2016,8,16,2017,10,20,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Estarreja,Aveiro,Medium,Medium Days,Medium Deadline,High Price,Medium Price,1,0.55,False,0.0,2016,8,1,2017,10,19,Medium Price,High Difference,0,0,0,Not Specified
0,2016,2017,Valpaços,Vila Real,Long,Medium Days,Medium Deadline,Low Price,Low Price,1,0.75,False,0.0,2016,8,11,2017,9,11,Low Price,Medium Difference,0,0,0,extension
0,2016,2017,Valpaços,Vila Real,Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.75,False,0.0,2016,8,18,2017,11,7,Medium Price,Medium Difference,0,0,0,extension
0,2016,2017,Torres Novas,Santarém,Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.5,2016,7,15,2017,10,6,Low Price,High Difference,0,0,0,inspection
0,2016,2017,Vila Nova de Gaia,Porto,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,1,0.6,False,0.07500000000000001,2016,8,4,2017,11,10,Medium Price,Low Difference,0,0,0,suspension
0,2016,2017,Guimarães,Braga,Medium,Medium Days,Long Deadline,High Price,High Price,1,0.5,False,0.0,2016,8,16,2017,8,21,High Price,High Difference,0,0,0,inspection
0,2016,2017,Horta,Região Autónoma dos Açores,Very Long,Medium Days,Long Deadline,High Price,High Price,1,0.8,True,0.0,2016,6,21,2017,9,29,High Price,High Difference,0,0,0,change
0,2016,2017,Sabrosa,Vila Real,Short,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.15000000000000002,2016,8,11,2017,1,10,Low Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Guarda,Guarda,Very Short,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2016,8,5,2017,6,27,Medium Price,Medium Difference,0,0,0,specify
0,2016,2017,Oeiras,Lisboa,Medium,Few Days,Medium Deadline,High Price,Medium Price,1,0.6,False,0.42500000000000004,2016,5,25,2017,1,23,Medium Price,Medium Difference,0,0,0,time
0,2016,2017,Avis,Portalegre,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,7,26,2017,1,30,Low Price,Medium Difference,0,0,1,time
0,2015,2017,Barreiro,Setúbal,Medium,Medium Days,Medium Deadline,High Price,Medium Price,1,0.6,False,0.0,2016,4,7,2017,4,3,Medium Price,High Difference,0,0,1,delay
0,2016,2017,Guimarães,Braga,Medium,Medium Days,Medium Deadline,High Price,High Price,1,0.6,False,0.0,2016,7,15,2017,7,28,High Price,High Difference,0,0,0,suspension
0,2015,2017,Leiria,Leiria,Medium,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.525,2016,7,5,2017,7,27,Medium Price,Medium Difference,0,0,0,suspension
0,2016,2017,Silves,Faro,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.375,2016,6,29,2017,9,5,Low Price,High Difference,0,0,0,Not Specified
0,2016,2017,Alpiarça,Santarém,Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.45,2016,6,24,2017,10,3,Low Price,High Difference,0,0,0,provisional acceptance
0,2016,2017,Cascais,Lisboa,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.9,False,0.25,2016,6,9,2017,6,6,Low Price,Low Difference,0,0,1,Not Specified
0,2016,2017,Leiria,Leiria,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.42500000000000004,2016,6,20,2017,3,23,Low Price,High Difference,0,0,1,suspension
0,2016,2017,Alcobaça,Leiria,Very Short,Few Days,Short Deadline,High Price,Medium Price,1,0.5,False,0.25,2016,7,1,2017,1,24,Medium Price,High Difference,0,0,0,time
0,2016,2017,Santiago do Cacém,Setúbal,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2016,6,14,2017,5,30,Low Price,High Difference,0,0,0,Not Specified
0,2015,2017,Águeda,Aveiro,Long,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.55,False,0.0,2016,6,27,2017,11,14,Low Price,High Difference,0,0,0,Not Specified
0,2015,2017,Paredes,Porto,Medium,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2016,6,20,2017,1,4,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Valpaços,Vila Real,Long,Medium Days,Medium Deadline,Low Price,Low Price,1,0.75,False,0.0,2016,6,24,2017,7,26,Low Price,Medium Difference,0,0,1,extension
0,2015,2017,Barcelos,Braga,Very Long,Medium Days,Long Deadline,High Price,High Price,1,0.5,False,0.0,2016,6,22,2017,12,29,High Price,High Difference,0,0,0,change
0,2016,2017,São Pedro do Sul,Viseu,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.47500000000000003,2016,6,17,2017,11,15,Medium Price,Medium Difference,0,0,0,Not Specified
0,2015,2017,Tomar,Santarém,Medium,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.0,2015,7,15,2017,7,24,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Aveiro,Aveiro,Long,Medium Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,5,12,2017,11,22,Low Price,Medium Difference,0,0,0,Not Specified
0,2015,2017,Leiria,Leiria,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.325,2016,5,17,2017,1,31,Medium Price,High Difference,0,0,1,suspension
0,2016,2017,Funchal,Região Autónoma da Madeira,Long,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.42500000000000004,2016,5,17,2017,3,29,Low Price,Medium Difference,0,0,0,delay
0,2015,2017,Loures,Lisboa,Very Long,Medium Days,Long Deadline,High Price,High Price,1,0.4,False,0.0,2016,2,3,2017,7,14,High Price,Medium Difference,0,0,0,Not Specified
0,2015,2017,Lisboa,Lisboa,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.45,2016,5,31,2017,7,3,Medium Price,Low Difference,1,0,0,Not Specified
0,2015,2017,Almada,Setúbal,Long,Few Days,Medium Deadline,Medium Price,Low Price,1,0.6,False,0.7250000000000001,2016,5,19,2017,1,31,Low Price,High Difference,0,0,1,delay
0,2015,2017,Peso da Régua,Vila Real,Very Long,Medium Days,Long Deadline,Low Price,Low Price,1,0.4,False,0.0,2016,5,18,2017,10,27,Low Price,Medium Difference,0,0,0,change
0,2015,2017,Velas,Região Autónoma dos Açores,Very Long,Few Days,Long Deadline,High Price,Medium Price,1,0.4,False,0.0,2016,5,30,2017,3,27,Medium Price,Medium Difference,0,0,0,Not Specified
0,2016,2017,Santa Cruz da Graciosa,Região Autónoma dos Açores,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.4,False,0.0,2016,5,27,2017,8,31,Medium Price,High Difference,0,0,0,suspension
0,2015,2017,Lisboa,Lisboa,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.25,2016,5,20,2017,1,30,Low Price,Medium Difference,1,0,0,extension
0,2016,2017,Angra do Heroismo,Região Autónoma dos Açores,Very Long,Medium Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.1,2016,5,20,2017,6,12,Low Price,High Difference,0,0,0,extension
0,2016,2017,Aveiro,Aveiro,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.325,2016,5,16,2017,12,26,Low Price,Low Difference,0,0,0,extension
0,2015,2017,Porto,Porto,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,1,0.4,False,0.0,2016,5,4,2017,6,5,Medium Price,High Difference,0,0,0,time
0,2015,2017,Alijó,Vila Real,Medium,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2016,5,6,2017,1,12,Low Price,High Difference,0,0,0,Not Specified
0,2015,2017,Coimbra,Coimbra,Very Long,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.0,2015,10,14,2017,10,9,Medium Price,High Difference,0,0,1,extension
0,2015,2017,Coimbra,Coimbra,Long,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2016,4,15,2017,11,14,Low Price,High Difference,1,0,0,change
0,2016,2017,Albufeira,Faro,Medium,Few Days,Short Deadline,High Price,Medium Price,2,1.0,False,0.25,2016,4,27,2017,3,31,Medium Price,Medium Difference,0,0,1,change
0,2015,2017,Leiria,Leiria,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.325,2016,3,30,2017,7,3,Medium Price,High Difference,0,0,1,Not Specified
0,2016,2017,Murtosa,Aveiro,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.275,2016,4,19,2017,1,4,Low Price,Medium Difference,0,0,0,Not Specified
0,2015,2017,Olhão,Faro,Very Long,Medium Days,Long Deadline,Medium Price,Low Price,0,0.0,False,0.5,2016,3,28,2017,6,1,Low Price,High Difference,0,0,0,Not Specified
0,2015,2017,Águeda,Aveiro,Long,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.55,False,0.0,2016,3,29,2017,11,8,Low Price,High Difference,0,0,0,Not Specified
0,2015,2017,Porto,Porto,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.30000000000000004,2016,4,1,2017,5,11,Medium Price,High Difference,1,0,0,carry delivery
0,2015,2017,Porto,Porto,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.47500000000000003,2016,4,1,2017,8,24,Medium Price,High Difference,0,1,0,extension
0,2015,2017,Monção,Viana do Castelo,Long,Medium Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.0,2016,3,14,2017,3,7,Low Price,Low Difference,0,0,0,change
0,2015,2017,Oliveira de Azemeis,Aveiro,Very Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.0,2016,3,18,2017,12,4,Low Price,Low Difference,1,0,0,change
0,2015,2017,Ponte de Sor,Portalegre,Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.6,False,0.0,2016,3,15,2017,3,13,Medium Price,High Difference,0,0,0,extension
0,2015,2017,Barcelos,Braga,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.5,False,0.0,2016,3,9,2017,4,21,Medium Price,High Difference,0,0,1,specify
